areasymbol,spatialver,longitude,latitude,musym,mukey,muname,component_name,component_percent_r,horizon_name,horizon_top_cm,horizon_bottom_cm,ph1to1h2o_r,ph01mcacl2_r,cec7_r,ecec_r,sumbases_r,caco3_r,gypsum_r,sar_r,pbray1_r,poxalate_r,ph2osoluble_r,ptotal_r
FL071,8,-81.89798740,26.69364228,50,3102885,"Oldsmar fine sand, limestone substratum, 0 to 2 percent slopes",Oldsmar,85,A,0,20,6.1,,1.8,,1.1,0,0,1,,,,
FL071,8,-81.67337151,26.66259912,147,3102953,"Pineda fine sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Pineda,43,A,0,10,5.3,,,0.2,0.2,0,0,1,,,,
FL071,8,-81.92200527,26.69888422,138,3102914,"Wabasso sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Wabasso,45,A,0,15,5.4,,,0.9,0.9,0,0,1,,,,
FL071,8,-82.26025250,26.74444126,104,3102835,"Captiva fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Captiva,48,Akn,0,15,7.6,,2.1,,49.5,2,0,10,,,,
FL071,8,-81.90799836,26.69961490,126,3102887,"Oldsmar fine sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Oldsmar,45,A,0,20,6.1,,1.8,,1.1,0,0,1,,,,
FL071,8,-81.70881968,26.66752800,12,1483409,"Felda fine sand, 0 to 2 percent slopes",Felda,85,A,0,10,6.5,,2.2,,2.1,0,0,1,,,,
FL071,8,-81.93826359,26.70054575,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.78210055,26.45220923,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.69396705,26.44085918,39,3102870,"Isles fine sand, frequently ponded, 0 to 1 percent slopes",Isles,80,A,0,13,6.2,,1.7,,1.5,0,0,6,,,,
FL071,8,-81.78540270,26.45424693,129,3102894,"Pineda fine sand-Urban land complex, 0 to 2 percent slopes",Pineda,40,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-81.65257715,26.43506749,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.75541494,26.45051666,14,1483411,"Valkaria fine sand, 0 to 2 percent slopes",Valkaria,85,A,0,13,5.5,,,0.8,0.8,0,0,1,,,,
FL071,8,-81.76111985,26.45249938,34,1483428,"Malabar fine sand, 0 to 2 percent slopes",Malabar,85,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.63512394,26.43297058,33,1483427,"Oldsmar sand, 0 to 2 percent slopes",Oldsmar,85,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-82.07736613,26.49217129,7,3102878,"Matlacha gravelly fine sand-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,89,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.67466831,26.43948021,125,3102888,"Oldsmar sand-Urban land, 0 to 2 percent slopes",Oldsmar,45,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-81.63308892,26.43305949,6,3236260,"Brynwood fine sand, wet, 0 to 2 percent slopes",Brynwood,85,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-82.08041463,26.49721318,36,3102952,"Immokalee sand-Urban land complex, 0 to 2 percent slopes",Immokalee,43,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-82.05595305,26.49137813,24,3102876,"Kesson fine sand, tidal, 0 to 1 percent slopes",Kesson,88,Akn,0,15,8,,2,,64.8,2,0,25,,,,
FL071,8,-82.18398758,26.50727384,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.76748104,26.45533402,34,1483428,"Malabar fine sand, 0 to 2 percent slopes",Malabar,85,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-82.07829749,26.49345462,7,3102878,"Matlacha gravelly fine sand-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,89,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.86748555,26.47372979,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.75179875,26.45746489,33,1483427,"Oldsmar sand, 0 to 2 percent slopes",Oldsmar,85,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-82.09574834,26.50461639,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.71198747,26.45246089,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.79547548,26.46503793,129,3102894,"Pineda fine sand-Urban land complex, 0 to 2 percent slopes",Pineda,40,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-81.56609070,26.43350669,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.97316412,26.48983599,57,3236257,"Cypress Lake fine sand, tidal, 0 to 1 percent slopes",Cypress Lake,85,An,0,8,8,5.6,1.1,,29.8,0,0,25,,,,
FL071,8,-81.76683930,26.46212685,45,3102839,"Copeland fine sandy loam, frequently ponded, 0 to 1 percent slopes",Copeland,90,A1,0,20,6.6,,13.6,,12.6,0,0,1,,,,
FL071,8,-81.97948235,26.48988118,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-82.00526119,26.49325554,23,3102916,"Wulfert muck, tidal, 0 to 1 percent slopes",Wulfert,90,Oan1,0,30,,6,141.7,,124,0,0,25,,,,
FL071,8,-81.76221587,26.46062004,26,1483423,"Pineda-Pineda, wet, fine sand, 0 to 2 percent slopes",Pineda,45,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-81.66152021,26.45115860,28,1483425,"Immokalee sand, 0 to 2 percent slopes",Immokalee,85,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-81.77178274,26.46185867,129,3102894,"Pineda fine sand-Urban land complex, 0 to 2 percent slopes",Pineda,40,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-81.69032652,26.45065828,34,1483428,"Malabar fine sand, 0 to 2 percent slopes",Malabar,85,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.68688435,26.45030082,13,3236254,"Cypress Lake fine sand, 0 to 2 percent slopes",Cypress Lake,80,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.94044355,26.48354826,59,1483450,"Urban land, 0 to 2 percent slopes",Urban land,85,,,,,,,,,,,,,,,
FL071,8,-81.78201574,26.46396708,39,3102870,"Isles fine sand, frequently ponded, 0 to 1 percent slopes",Isles,80,A,0,13,6.2,,1.7,,1.5,0,0,6,,,,
FL071,8,-81.84030235,26.47351737,39,3102870,"Isles fine sand, frequently ponded, 0 to 1 percent slopes",Isles,80,A,0,13,6.2,,1.7,,1.5,0,0,6,,,,
FL071,8,-81.91043513,26.48225265,28,1483425,"Immokalee sand, 0 to 2 percent slopes",Immokalee,85,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-82.11824680,26.50872053,23,3102916,"Wulfert muck, tidal, 0 to 1 percent slopes",Wulfert,90,Oan1,0,30,,6,141.7,,124,0,0,25,,,,
FL071,8,-81.77003172,26.46491817,129,3102894,"Pineda fine sand-Urban land complex, 0 to 2 percent slopes",Pineda,40,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-81.75405624,26.46186171,62,3102920,"Winder sand, frequently ponded, 0 to 1 percent slopes",Winder,85,A,0,8,6.4,,3,,2.8,0,0,1,,,,
FL071,8,-81.84856126,26.47463496,56,3102869,"Isles muck, tidal, 0 to 1 percent slopes",Isles,85,Oan,0,13,,6.5,146.7,,97.2,0,0,25,,,,
FL071,8,-82.00151515,26.49413487,23,3102916,"Wulfert muck, tidal, 0 to 1 percent slopes",Wulfert,90,Oan1,0,30,,6,141.7,,124,0,0,25,,,,
FL071,8,-81.98373612,26.49577798,109,3102850,"Estero muck, tidal-Urban land complex, 0 to 1 percent slopes",Estero,48,Oan,0,13,,6,141.7,,93.4,0,0,25,,,,
FL071,8,-82.07558521,26.51914540,23,3102916,"Wulfert muck, tidal, 0 to 1 percent slopes",Wulfert,90,Oan1,0,30,,6,141.7,,124,0,0,25,,,,
FL071,8,-81.75124897,26.60440641,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.75633030,26.60689675,120,3102874,"Malabar fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Malabar,48,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.78905956,26.61058145,64,3236261,"Brynwood fine sand, wet-Urban land complex, 0 to 2 percent slopes",Brynwood,45,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-82.11773425,26.65350055,124,3102881,"Myakka fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Myakka,45,A,0,13,4.7,,,0.7,0.7,0,0,1,,,,
FL071,8,-81.96982556,26.49106053,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.65421246,26.44812299,11,1483408,"Myakka fine sand, 0 to 2 percent slopes",Myakka,85,A,0,15,5.1,3.4,,0.9,0.9,0,0,1,,,,
FL071,8,-81.82132705,26.47000343,119,3102873,"Malabar fine sand-Urban land complex, 0 to 2 percent slopes",Malabar,45,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.73966809,26.46464153,129,3102894,"Pineda fine sand-Urban land complex, 0 to 2 percent slopes",Pineda,40,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-81.84391874,26.47702527,129,3102894,"Pineda fine sand-Urban land complex, 0 to 2 percent slopes",Pineda,40,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-81.92250987,26.48417780,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.91885418,26.48297691,11,1483408,"Myakka fine sand, 0 to 2 percent slopes",Myakka,85,A,0,15,5.1,3.4,,0.9,0.9,0,0,1,,,,
FL071,8,-81.77792527,26.46437665,13,3236254,"Cypress Lake fine sand, 0 to 2 percent slopes",Cypress Lake,80,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.81240162,26.46845685,132,3102899,"Pompano fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Pompano,48,A,0,30,5.8,,1.1,,0.9,0,0,2,,,,
FL071,8,-82.03140353,26.49825615,24,3102876,"Kesson fine sand, tidal, 0 to 1 percent slopes",Kesson,88,Akn,0,15,8,,2,,64.8,2,0,25,,,,
FL071,8,-82.11968317,26.51202523,23,3102916,"Wulfert muck, tidal, 0 to 1 percent slopes",Wulfert,90,Oan1,0,30,,6,141.7,,124,0,0,25,,,,
FL071,8,-81.86002983,26.47748815,116,3102867,"Isles fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Isles,43,A,0,13,6.2,,1.7,,1.5,0,0,6,,,,
FL071,8,-81.97962575,26.49437532,13,3236254,"Cypress Lake fine sand, 0 to 2 percent slopes",Cypress Lake,80,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.60362168,26.44100965,51,1483445,"Floridana sand, frequently ponded, 0 to 2 percent slopes",Floridana,85,A,0,53,6.5,,3.2,,2.9,0,0,1,,,,
FL071,8,-81.72505942,26.45932581,49,1483442,"Felda fine sand, frequently ponded, 0 to 1 percent slopes",Felda,85,A,0,18,6.3,,1.1,,1,0,0,1,,,,
FL071,8,-81.62262679,26.44467033,28,1483425,"Immokalee sand, 0 to 2 percent slopes",Immokalee,85,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-81.77885643,26.55554462,129,3102894,"Pineda fine sand-Urban land complex, 0 to 2 percent slopes",Pineda,40,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-81.76573010,26.55451154,45,3102839,"Copeland fine sandy loam, frequently ponded, 0 to 1 percent slopes",Copeland,90,A1,0,20,6.6,,13.6,,12.6,0,0,1,,,,
FL071,8,-81.81481662,26.55923672,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-82.02631355,26.58818064,122,3102879,"Matlacha gravelly fine sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,58,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.76276471,26.55198566,119,3102873,"Malabar fine sand-Urban land complex, 0 to 2 percent slopes",Malabar,45,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.72290042,26.55112872,10,1483406,"Pompano fine sand, 0 to 2 percent slopes",Pompano,80,A,0,10,6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.99595510,26.58958460,122,3102879,"Matlacha gravelly fine sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,58,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.80043900,26.55889313,136,3102912,"Valkaria fine sand-Urban land complex, 0 to 2 percent slopes",Valkaria,45,A,0,13,5.5,,,0.8,0.8,0,0,1,,,,
FL071,8,-81.86044514,26.56561560,59,1483450,"Urban land, 0 to 2 percent slopes",Urban land,85,,,,,,,,,,,,,,,
FL071,8,-81.75746178,26.55631958,110,3102853,"Felda fine sand-Urban land complex, 0 to 2 percent slopes",Felda,45,A,0,10,6.5,,2.2,,2.1,0,0,1,,,,
FL071,8,-81.85699271,26.56622323,7,3102878,"Matlacha gravelly fine sand-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,89,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.58555581,26.52779296,130,3102895,"Pineda fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Pineda,48,A,0,8,5.9,5.2,0.8,,0.6,0,0,1,,,,
FL071,8,-81.64934697,26.53763484,28,1483425,"Immokalee sand, 0 to 2 percent slopes",Immokalee,85,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-81.80204020,26.55767110,36,3102952,"Immokalee sand-Urban land complex, 0 to 2 percent slopes",Immokalee,43,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-81.64387644,26.53994156,63,1483454,"Malabar fine sand, high, 0 to 2 percent slopes",Malabar,85,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.77122153,26.55359092,28,1483425,"Immokalee sand, 0 to 2 percent slopes",Immokalee,85,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-81.77939778,26.55755264,131,3102898,"Pompano fine sand-Urban land compex, 0 to 2 percent slopes",Pompano,42,A,0,10,6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.79661174,26.55843709,129,3102894,"Pineda fine sand-Urban land complex, 0 to 2 percent slopes",Pineda,40,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-81.84519633,26.56672329,13,3236254,"Cypress Lake fine sand, 0 to 2 percent slopes",Cypress Lake,80,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.84145336,26.56488182,120,3102874,"Malabar fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Malabar,48,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.96844781,26.57683520,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.86248363,26.56838557,7,3102878,"Matlacha gravelly fine sand-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,89,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.85278040,26.56597474,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.66815401,26.54057204,34,1483428,"Malabar fine sand, 0 to 2 percent slopes",Malabar,85,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.86190401,26.56727842,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.75492169,26.55454058,130,3102895,"Pineda fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Pineda,48,A,0,8,5.9,5.2,0.8,,0.6,0,0,1,,,,
FL071,8,-81.78467245,26.55637691,64,3236261,"Brynwood fine sand, wet-Urban land complex, 0 to 2 percent slopes",Brynwood,45,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-82.11084710,26.60130787,11,1483408,"Myakka fine sand, 0 to 2 percent slopes",Myakka,85,A,0,15,5.1,3.4,,0.9,0.9,0,0,1,,,,
FL071,8,-81.65616564,26.53996713,49,1483442,"Felda fine sand, frequently ponded, 0 to 1 percent slopes",Felda,85,A,0,18,6.3,,1.1,,1,0,0,1,,,,
FL071,8,-82.08651427,26.66874602,23,3102916,"Wulfert muck, tidal, 0 to 1 percent slopes",Wulfert,90,Oan1,0,30,,6,141.7,,124,0,0,25,,,,
FL071,8,-82.06724491,26.67024992,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-82.09061410,26.67409786,23,3102916,"Wulfert muck, tidal, 0 to 1 percent slopes",Wulfert,90,Oan1,0,30,,6,141.7,,124,0,0,25,,,,
FL071,8,-82.14510232,26.68212254,123,3102880,"Myakka fine sand-Urban land complex, 0 to 2 percent slopes",Myakka,45,A,0,15,5.1,3.4,,0.8,0.8,0,0,1,,,,
FL071,8,-81.81918554,26.63612265,39,3102870,"Isles fine sand, frequently ponded, 0 to 1 percent slopes",Isles,80,A,0,13,6.2,,1.7,,1.5,0,0,6,,,,
FL071,8,-81.79642243,26.63467256,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-82.16236300,26.67989961,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-82.08877216,26.67421830,23,3102916,"Wulfert muck, tidal, 0 to 1 percent slopes",Wulfert,90,Oan1,0,30,,6,141.7,,124,0,0,25,,,,
FL071,8,-82.06156734,26.66019407,15,3102851,"Estero muck, tidal, 0 to 1 percent slopes",Estero,90,Oan,0,13,,6,141.7,,93.4,0,0,25,,,,
FL071,8,-81.70016315,26.41576176,6,3236260,"Brynwood fine sand, wet, 0 to 2 percent slopes",Brynwood,85,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.68981661,26.41448790,45,3102839,"Copeland fine sandy loam, frequently ponded, 0 to 1 percent slopes",Copeland,90,A1,0,20,6.6,,13.6,,12.6,0,0,1,,,,
FL071,8,-81.73717456,26.42003951,49,1483442,"Felda fine sand, frequently ponded, 0 to 1 percent slopes",Felda,85,A,0,18,6.3,,1.1,,1,0,0,1,,,,
FL071,8,-81.77791089,26.42597328,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-82.15834897,26.47651518,23,3102916,"Wulfert muck, tidal, 0 to 1 percent slopes",Wulfert,90,Oan1,0,30,,6,141.7,,124,0,0,25,,,,
FL071,8,-81.73635056,26.42369489,64,3236261,"Brynwood fine sand, wet-Urban land complex, 0 to 2 percent slopes",Brynwood,45,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.66998001,26.41151749,27,1483424,"Pompano fine sand, frequently ponded, 0 to 1 percent slopes",Pompano,90,A,0,30,5.8,,1.1,,0.9,0,0,2,,,,
FL071,8,-81.73253693,26.42063063,12,1483409,"Felda fine sand, 0 to 2 percent slopes",Felda,85,A,0,10,6.5,,2.2,,2.1,0,0,1,,,,
FL071,8,-81.69309205,26.41585754,49,1483442,"Felda fine sand, frequently ponded, 0 to 1 percent slopes",Felda,85,A,0,18,6.3,,1.1,,1,0,0,1,,,,
FL071,8,-81.76615327,26.42505529,64,3236261,"Brynwood fine sand, wet-Urban land complex, 0 to 2 percent slopes",Brynwood,45,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.99483211,26.49256830,7,3102878,"Matlacha gravelly fine sand-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,89,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.93153652,26.48579309,11,1483408,"Myakka fine sand, 0 to 2 percent slopes",Myakka,85,A,0,15,5.1,3.4,,0.9,0.9,0,0,1,,,,
FL071,8,-82.06881104,26.50294086,23,3102916,"Wulfert muck, tidal, 0 to 1 percent slopes",Wulfert,90,Oan1,0,30,,6,141.7,,124,0,0,25,,,,
FL071,8,-81.78473307,26.46485623,74,3236255,"Cypress Lake fine sand, slough, 0 to 1 percent slopes",Cypress Lake,85,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.75646588,26.45899547,49,1483442,"Felda fine sand, frequently ponded, 0 to 1 percent slopes",Felda,85,A,0,18,6.3,,1.1,,1,0,0,1,,,,
FL071,8,-81.90008244,26.47887082,11,1483408,"Myakka fine sand, 0 to 2 percent slopes",Myakka,85,A,0,15,5.1,3.4,,0.9,0.9,0,0,1,,,,
FL071,8,-81.62492179,26.53530851,123,3102880,"Myakka fine sand-Urban land complex, 0 to 2 percent slopes",Myakka,45,A,0,15,5.1,3.4,,0.8,0.8,0,0,1,,,,
FL071,8,-81.83170112,26.56272983,6,3236260,"Brynwood fine sand, wet, 0 to 2 percent slopes",Brynwood,85,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.69662784,26.54621123,10,1483406,"Pompano fine sand, 0 to 2 percent slopes",Pompano,80,A,0,10,6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.64592185,26.53171005,28,1483425,"Immokalee sand, 0 to 2 percent slopes",Immokalee,85,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-81.66570344,26.53818038,40,1483435,"Anclote sand, frequently ponded, 0 to 1 percent slopes",Anclote,85,A1,0,20,5.5,5.3,,5,5,0,0,1,,,,
FL071,8,-82.01494545,26.58625028,73,1483462,"Pineda fine sand, frequently ponded, 0 to 1 percent slopes",Pineda,90,A,0,8,5.9,5.2,0.8,,0.6,0,0,1,,,,
FL071,8,-81.61808793,26.44676814,14,1483411,"Valkaria fine sand, 0 to 2 percent slopes",Valkaria,85,A,0,13,5.5,,,0.8,0.8,0,0,1,,,,
FL071,8,-81.83536584,26.46210531,105,3102841,"Copeland fine sandy loam, ponded-Urban land complex, 0 to 1 percent slopes",Copeland,48,A1,0,20,6.6,,13.6,,12.6,0,0,1,,,,
FL071,8,-81.83142881,26.46158815,7,3102878,"Matlacha gravelly fine sand-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,89,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.83128966,26.46093565,69,1483458,"Matlacha gravelly fine sand, 0 to 2 percent slopes",Matlacha,90,^C,0,89,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.82299048,26.56053215,124,3102881,"Myakka fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Myakka,45,A,0,13,4.7,,,0.7,0.7,0,0,1,,,,
FL071,8,-81.68818200,26.54066210,35,1483429,"Wabasso sand, 0 to 2 percent slopes",Wabasso,85,A,0,15,6.1,6.4,2.2,,1.3,0,0,1,,,,
FL071,8,-81.68342065,26.45314693,13,3236254,"Cypress Lake fine sand, 0 to 2 percent slopes",Cypress Lake,80,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.70905646,26.45606312,45,3102839,"Copeland fine sandy loam, frequently ponded, 0 to 1 percent slopes",Copeland,90,A1,0,20,6.6,,13.6,,12.6,0,0,1,,,,
FL071,8,-82.08503200,26.51328237,11,1483408,"Myakka fine sand, 0 to 2 percent slopes",Myakka,85,A,0,15,5.1,3.4,,0.9,0.9,0,0,1,,,,
FL071,8,-81.74730752,26.46226807,45,3102839,"Copeland fine sandy loam, frequently ponded, 0 to 1 percent slopes",Copeland,90,A1,0,20,6.6,,13.6,,12.6,0,0,1,,,,
FL071,8,-81.77303358,26.42718974,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.69705143,26.42038799,42,1483437,"Wabasso sand, limestone substratum, 0 to 2 percent slopes",Wabasso,85,A,0,15,5.4,,,0.9,0.9,0,0,1,,,,
FL071,8,-81.69493823,26.41614459,26,1483423,"Pineda-Pineda, wet, fine sand, 0 to 2 percent slopes",Pineda,45,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-81.76623026,26.42689777,75,3236262,"Brynwood fine sand, slough, 0 to 1 percent slopes",Brynwood,88,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.73167493,26.42157767,44,1483439,"Malabar fine sand, frequently ponded, 0 to 1 percent slopes",Malabar,90,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.95139674,26.45342010,59,1483450,"Urban land, 0 to 2 percent slopes",Urban land,85,,,,,,,,,,,,,,,
FL071,8,-81.76416916,26.42635161,142,3236258,"Cypress Lake fine sand, slough-Urban land complex, 0 to 1 percent slopes",Cypress Lake,44,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.83143374,26.43495419,24,3102876,"Kesson fine sand, tidal, 0 to 1 percent slopes",Kesson,88,Akn,0,15,8,,2,,64.8,2,0,25,,,,
FL071,8,-81.93615291,26.44994367,24,3102876,"Kesson fine sand, tidal, 0 to 1 percent slopes",Kesson,88,Akn,0,15,8,,2,,64.8,2,0,25,,,,
FL071,8,-81.73146692,26.41952663,6,3236260,"Brynwood fine sand, wet, 0 to 2 percent slopes",Brynwood,85,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.83429894,26.43743222,7,3102878,"Matlacha gravelly fine sand-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,89,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.83773189,26.43799166,43,1483438,"Smyrna fine sand, 0 to 2 percent slopes",Smyrna,85,A,0,10,5.5,5.5,,0.7,0.7,0,0,1,,,,
FL071,8,-81.73328764,26.42159145,26,1483423,"Pineda-Pineda, wet, fine sand, 0 to 2 percent slopes",Pineda,45,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-81.67445663,26.41672092,33,1483427,"Oldsmar sand, 0 to 2 percent slopes",Oldsmar,85,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-81.72664080,26.42076044,34,1483428,"Malabar fine sand, 0 to 2 percent slopes",Malabar,85,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.80665127,26.43172610,131,3102898,"Pompano fine sand-Urban land compex, 0 to 2 percent slopes",Pompano,42,A,0,10,6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.76978894,26.42780757,64,3236261,"Brynwood fine sand, wet-Urban land complex, 0 to 2 percent slopes",Brynwood,45,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.67725235,26.41646043,28,1483425,"Immokalee sand, 0 to 2 percent slopes",Immokalee,85,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-81.68041872,26.41755321,27,1483424,"Pompano fine sand, frequently ponded, 0 to 1 percent slopes",Pompano,90,A,0,30,5.8,,1.1,,0.9,0,0,2,,,,
